Q2a,Q2b,Q87a,Q87b,Q87c,Q87d,Q87e,Q90a,Q90b,Q90c,Q90f
1,49,1,2,1,2,2,1,3,3,1
2,32,2,2,2,2,1,2,2,3,1
2,53,2,2,4,3,2,4,5,5,1
1,46,3,3,2,2,3,2,2,2,1
2,22,2,2,2,2,1,3,3,2,1
1,51,3,3,2,2,3,3,2,2,1
1,40,2,2,2,2,3,2,2,2,2
2,60,2,3,2,3,2,2,4,2,3
2,25,2,2,2,2,2,1,1,2,1
1,43,2,2,3,1,6,2,2,1,2
2,75,4,3,4,4,4,3,1,3,2
1,55,6,2,3,3,3,3,4,1,1
2,44,2,2,2,2,5,2,4,4,1
2,61,3,4,4,4,4,2,4,3,1
1,63,2,2,2,1,2,2,2,3,2
2,55,5,5,5,4,5,4,4,3,2
1,63,3,1,1,1,1,1,1,1,1
1,56,3,1,1,1,1,3,3,1,2
1,63,3,1,1,1,1,1,1,1,2
1,50,1,1,1,1,1,3,5,5,3
2,27,1,1,1,1,1,1,1,1,1
1,58,1,1,1,1,1,1,1,1,2
2,56,1,1,1,1,1,3,3,5,1
1,21,1,1,1,1,1,1,1,5,1
2,50,1,1,1,2,1,3,1,3,2
1,35,1,3,1,3,3,3,1,1,1
2,21,1,1,1,1,1,1,1,1,1
2,51,1,1,1,1,1,1,1,1,1
1,33,1,1,1,1,2,1,1,1,1
1,34,2,2,2,2,1,2,2,2,2
2,44,3,3,4,4,4,1,2,2,2
1,50,3,5,4,3,3,2,1,1,-999
1,48,2,3,3,2,4,3,2,2,3
2,47,3,2,1,2,3,2,2,2,2
2,47,2,2,3,3,2,2,2,2,1
2,59,2,2,2,4,2,1,1,1,1
1,45,1,1,1,1,1,1,1,1,1
2,55,1,2,1,3,2,3,3,2,3
2,59,3,1,1,2,2,3,2,2,1
1,40,3,4,4,5,2,2,3,1,1
2,48,3,2,2,2,1,3,2,1,1
1,64,3,5,2,3,4,2,2,1,2
1,26,2,2,2,2,2,2,3,2,3
1,58,5,3,3,4,2,3,3,2,4
1,41,1,1,1,1,1,1,3,1,2
1,44,2,3,2,2,2,2,1,1,1
2,25,2,2,2,3,2,2,5,1,1
2,40,1,2,2,2,2,2,2,1,1
1,43,2,2,1,2,1,1,1,1,1
1,43,2,2,2,3,3,3,4,2,1
2,29,2,2,3,3,3,3,4,3,1
1,30,2,2,3,3,2,3,4,2,1
2,41,1,1,1,1,1,3,1,1,1
1,33,1,2,2,2,1,3,3,3,2
2,26,1,1,1,1,1,1,1,1,1
2,64,3,2,2,3,2,2,2,3,2
1,30,2,2,1,2,1,2,4,3,2
2,34,3,3,2,2,2,2,3,2,2
2,52,2,2,2,2,2,2,3,2,2
2,40,2,3,3,3,2,2,2,2,1
1,52,2,2,3,2,2,2,2,2,1
1,51,2,1,1,1,1,3,5,3,2
1,34,2,3,2,3,3,3,3,3,2
2,50,2,2,1,2,1,2,3,1,1
2,39,2,1,1,2,2,2,3,2,1
2,44,2,2,1,2,2,3,2,3,1
1,60,3,3,2,2,2,2,3,3,1
1,57,3,2,3,3,2,3,2,2,1
2,47,2,3,3,4,3,2,3,4,1
1,63,1,1,2,2,2,3,3,3,1
1,48,2,1,1,1,1,2,2,3,1
1,44,2,2,2,2,2,2,1,2,1
1,31,3,3,2,5,5,4,4,4,2
2,51,2,2,2,5,-999,3,3,2,2
2,20,3,2,4,3,3,2,2,3,2
1,79,2,2,2,3,3,4,1,3,1
2,45,1,1,1,1,1,1,1,1,1
1,38,3,2,3,3,3,2,3,1,1
1,36,2,2,2,2,2,2,1,2,2
1,50,4,3,3,4,3,3,2,3,2
1,41,2,2,2,2,2,3,3,2,2
1,50,3,4,3,4,3,3,2,3,3
1,59,3,3,3,3,3,3,1,4,1
2,19,1,1,1,1,1,1,5,1,1
2,45,3,2,2,3,2,2,2,2,1
1,41,1,1,1,1,1,1,1,1,1
2,60,4,1,4,3,3,1,2,1,2
2,55,2,3,2,3,1,1,3,3,2
1,45,3,3,2,2,2,2,2,3,3
1,42,1,1,1,1,1,1,1,1,1
1,51,1,1,1,1,1,1,1,1,1
1,59,3,3,4,3,3,3,3,3,1
1,34,3,3,2,2,3,1,1,2,1
1,23,2,2,2,2,2,3,2,2,1
1,48,2,3,2,3,4,2,2,4,2
2,20,3,2,1,2,2,2,2,3,1
1,52,2,3,1,2,3,1,1,2,1
2,22,1,1,4,6,5,2,2,5,1
1,58,1,1,2,2,2,2,2,2,1
1,56,1,1,1,2,1,2,1,2,1
1,25,1,1,1,1,1,3,1,1,1
1,26,1,1,1,1,1,1,1,3,2
1,39,6,6,6,6,6,5,1,5,2
2,44,3,3,3,6,1,3,2,1,1
2,30,1,1,1,1,1,1,1,3,2
2,38,5,6,3,6,2,4,2,3,1
2,32,2,2,2,2,2,2,2,1,2
2,52,1,1,1,1,1,3,1,1,1
2,42,2,1,2,2,2,2,2,1,2
2,63,2,2,1,2,2,1,2,1,2
2,44,2,2,2,4,3,1,1,1,1
1,24,1,1,1,1,1,1,1,1,1
2,40,2,1,1,2,2,2,1,1,1
1,26,1,1,1,1,1,1,1,1,1
2,45,2,2,2,3,2,1,1,1,1
2,27,1,1,1,2,1,2,1,2,2
2,53,1,3,1,5,1,1,1,1,1
2,49,1,2,2,2,1,1,2,1,1
2,53,4,2,2,3,1,2,1,2,1
1,54,1,1,4,2,2,2,4,1,1
2,36,1,1,1,1,1,1,1,1,1
1,45,3,3,3,2,4,3,3,2,2
2,43,1,1,1,1,1,3,1,2,2
1,28,2,2,2,2,2,3,3,1,2
2,35,2,2,2,2,2,2,2,2,2
1,26,1,1,1,1,2,2,1,1,1
1,49,2,2,2,3,2,2,2,2,1
2,43,3,3,3,3,3,3,3,3,3
2,35,2,3,3,3,2,2,1,2,1
2,28,3,3,3,3,3,2,3,2,1
1,56,4,4,5,5,5,4,4,3,2
1,44,1,1,1,1,1,2,1,2,1
1,44,3,3,3,4,3,2,2,2,1
1,35,4,3,3,4,3,3,3,2,2
1,51,2,3,2,2,2,1,3,2,3
1,55,1,1,1,1,1,1,2,5,1
1,36,4,4,2,5,5,2,2,1,1
2,52,2,2,2,4,2,2,2,1,1
1,49,3,3,1,2,3,2,2,1,1
1,30,2,2,3,4,2,3,3,3,2
2,38,2,1,2,3,2,2,1,2,2
2,41,1,5,1,3,2,1,1,3,1
1,33,2,3,3,3,2,2,2,1,1
1,27,3,2,3,3,2,3,3,4,2
2,31,2,2,3,2,2,2,2,2,2
2,23,3,3,2,6,2,3,3,5,2
1,48,2,4,3,2,4,2,4,2,2
2,58,5,6,5,3,5,4,5,5,2
1,64,3,2,1,2,2,2,1,1,1
1,54,3,3,2,2,2,3,2,2,2
1,27,2,3,3,2,3,3,2,2,3
2,45,1,2,1,2,1,1,1,1,1
2,50,2,2,1,2,1,2,2,2,2
1,40,3,3,3,3,3,3,3,4,2
2,56,1,5,1,5,3,1,1,1,1
1,62,1,1,1,1,1,1,1,3,1
2,28,2,4,1,1,1,1,1,1,2
2,39,5,3,2,1,5,1,1,1,-999
1,43,4,2,1,2,2,1,1,2,2
1,43,2,5,2,5,2,2,4,3,1
2,51,1,1,1,1,1,1,1,1,1
2,30,1,1,1,1,1,1,1,1,1
2,26,4,4,5,4,5,3,2,3,2
2,55,4,5,4,5,5,4,3,3,2
2,40,1,2,1,6,1,1,1,1,1
2,58,1,2,1,1,2,1,2,1,1
1,32,1,1,1,1,1,1,1,1,1
2,65,1,1,1,1,1,1,1,1,1
1,53,1,1,1,1,1,1,1,1,1
1,39,1,1,1,1,1,1,1,2,1
2,59,2,2,2,2,5,2,3,2,1
1,60,2,2,5,2,5,3,1,1,1
1,44,4,2,4,2,4,2,1,2,1
2,36,2,2,2,2,2,2,2,3,1
2,25,3,4,2,5,4,2,1,3,2
2,22,2,3,2,4,3,2,2,2,1
1,47,5,5,5,5,5,4,4,3,3
1,47,5,4,5,6,3,3,2,3,2
1,47,1,1,1,1,1,2,1,2,1
1,42,1,1,1,1,1,1,2,2,1
1,39,2,5,3,2,5,2,4,1,1
2,46,1,1,1,1,1,1,2,3,1
2,53,3,3,2,5,2,3,2,2,1
2,38,2,5,1,2,2,2,3,1,1
1,38,3,6,1,6,1,1,1,2,1
1,51,1,1,1,1,1,1,1,3,1
2,36,1,1,1,1,1,1,1,1,1
1,50,1,1,1,1,1,1,1,3,1
2,53,1,2,2,2,4,2,2,2,1
2,54,4,4,4,5,5,3,3,3,2
1,54,2,2,1,3,2,2,3,1,2
1,25,1,2,1,2,1,1,2,1,2
2,42,2,2,2,2,2,2,3,2,1
2,48,2,2,2,2,1,3,3,3,1
1,46,2,2,3,3,3,2,2,3,2
1,49,2,1,2,1,2,1,1,2,1
1,61,2,2,2,2,2,3,4,3,1
2,42,2,3,4,3,4,2,4,2,2
1,59,4,4,4,3,3,4,3,2,2
1,36,3,2,2,4,2,3,3,3,2
1,41,3,4,3,1,3,2,3,4,2
2,37,4,4,4,4,4,3,4,3,2
2,45,4,4,4,3,3,3,5,4,2
1,36,3,3,2,4,3,3,3,2,3
2,39,3,3,3,4,3,3,3,1,1
2,31,2,4,3,2,3,3,3,4,3
2,29,2,2,2,2,2,3,4,2,2
1,59,3,3,3,3,5,3,2,2,2
1,45,3,2,2,3,3,2,2,2,2
2,58,5,5,5,3,3,2,3,3,2
2,62,3,3,4,3,2,4,3,2,2
2,52,3,4,3,3,3,4,3,3,2
2,52,3,3,3,4,3,2,2,3,2
2,50,5,5,5,5,5,5,3,3,2
1,47,5,6,5,5,5,4,4,5,3
2,65,3,2,2,2,4,2,2,2,1
2,49,3,3,4,3,2,3,2,2,2
1,37,2,3,3,4,2,2,2,2,2
1,25,1,1,1,1,1,1,1,1,1
1,52,1,1,1,1,1,1,1,1,1
2,59,1,2,2,3,4,4,1,1,1
1,49,1,1,1,1,1,1,1,1,1
1,35,2,1,2,1,2,3,2,2,2
1,51,2,3,3,3,2,2,2,3,3
2,58,3,2,2,3,3,2,2,2,2
1,46,2,2,3,2,3,2,2,2,2
1,39,2,2,3,3,2,2,3,2,3
1,58,3,3,2,2,3,2,1,1,2
2,40,3,6,1,3,1,3,3,5,1
2,32,2,2,2,2,1,2,3,4,1
1,34,3,4,2,2,2,1,1,3,1
2,33,1,3,1,2,1,2,2,3,1
1,39,3,3,2,3,2,2,2,2,1
2,48,3,4,1,2,1,3,2,3,1
2,25,2,2,2,2,2,3,3,3,1
1,30,2,3,2,6,2,1,2,3,1
1,63,3,2,3,2,2,3,2,2,1
2,53,4,6,1,6,6,1,3,1,1
2,52,2,1,2,3,3,2,3,3,2
1,46,1,1,1,1,1,1,1,1,1
2,43,5,1,1,1,1,3,3,3,1
1,49,2,5,2,5,2,3,4,3,2
1,29,2,4,2,4,2,2,1,1,1
2,42,5,6,5,6,5,4,5,2,3
2,43,1,4,2,4,1,2,2,1,2
1,54,1,1,1,1,1,1,3,1,1
2,54,1,1,1,1,1,1,1,1,1
2,48,6,6,6,6,6,5,3,1,1
1,45,1,1,1,1,1,3,1,1,1
1,55,1,1,1,1,1,2,1,2,2
1,35,2,2,6,6,2,1,1,1,1
2,47,4,6,4,6,4,3,3,4,2
2,60,2,3,3,6,1,3,1,2,1
1,37,3,2,3,3,2,2,2,3,2
2,53,1,2,1,1,2,1,1,2,1
1,36,2,2,2,3,2,2,2,3,2
1,36,4,5,3,3,5,3,2,2,3
1,31,3,3,3,4,3,2,3,2,2
1,46,2,2,2,2,2,3,3,3,2
1,57,2,2,1,1,3,2,2,2,1
1,59,2,2,2,2,2,2,1,2,2
1,25,3,3,3,3,3,2,2,2,2
2,42,2,2,2,2,1,2,1,1,1
1,50,2,2,2,2,1,2,2,3,2
2,53,1,1,1,2,1,2,1,1,1
1,66,2,2,1,2,1,2,5,5,1
2,26,3,3,4,4,4,4,3,4,2
1,42,2,2,2,2,2,2,3,3,2
2,44,4,4,4,4,4,2,3,3,2
1,-999,2,2,2,2,2,2,2,3,2
2,45,2,3,2,2,2,2,2,2,2
1,28,4,4,4,4,4,4,3,3,2
2,43,2,4,4,4,3,3,2,3,1
2,48,5,5,5,5,5,1,1,1,1
1,42,4,4,4,4,4,4,4,4,1
1,38,4,2,3,4,4,5,2,5,1
1,37,2,2,2,2,2,2,1,2,2
2,54,2,1,2,1,2,2,3,1,2
1,-999,2,2,2,2,2,2,2,3,2
1,58,2,2,2,2,2,2,2,3,2
2,40,2,2,2,2,2,2,2,2,1
1,47,1,6,2,2,1,1,1,2,1
1,60,2,2,2,3,3,2,3,3,2
1,39,3,3,2,2,3,2,3,2,2
2,62,4,4,4,3,4,3,3,3,2
2,24,2,2,1,1,1,1,1,2,1
2,53,2,2,2,2,3,1,1,2,1
1,63,5,4,5,3,5,3,4,4,2
1,50,3,4,3,4,2,3,1,2,2
2,59,2,2,3,3,3,2,2,2,1
2,53,4,4,4,5,5,3,3,2,2
2,44,4,5,3,5,2,3,2,2,1
2,46,2,2,2,4,5,2,1,1,2
2,51,1,1,2,5,1,2,1,1,1
2,40,5,3,6,4,4,3,3,4,1
1,58,2,2,3,4,3,2,2,3,2
2,29,2,2,1,2,2,2,2,1,2
1,59,3,2,2,2,2,2,1,1,1
1,26,1,2,2,2,2,2,2,1,1
1,33,1,3,2,4,2,3,4,2,2
2,31,4,3,4,5,3,3,4,3,1
2,34,4,3,3,1,3,1,2,2,1
1,45,2,3,2,2,3,1,2,1,1
2,34,3,3,3,4,2,2,1,1,1
1,38,3,2,2,3,3,3,4,3,2
2,52,2,1,3,4,5,3,3,2,2
2,32,5,2,2,1,3,2,2,2,2
1,50,2,2,2,2,2,2,2,2,2
1,55,2,2,2,2,2,1,1,1,1
2,59,2,2,2,2,2,3,3,2,2
2,46,2,2,2,2,2,3,1,1,2
2,58,2,3,3,2,2,1,1,1,1
1,46,2,2,2,2,2,1,1,1,2
2,24,3,4,2,3,1,2,1,2,2
1,52,1,2,2,2,2,3,2,2,2
1,48,1,5,3,5,5,1,1,1,1
2,48,1,1,1,1,1,1,1,1,1
2,37,2,5,5,5,2,2,2,2,2
1,36,2,2,2,2,2,1,1,1,1
1,36,4,3,3,4,4,2,2,3,1
2,57,3,3,4,4,4,3,2,3,2
1,27,2,3,2,2,2,3,5,4,3
1,35,2,3,2,3,2,3,4,3,2
2,38,2,2,3,3,2,3,3,3,2
2,48,2,2,2,2,2,1,1,1,1
2,37,1,2,2,2,2,1,1,1,1
2,45,3,4,2,3,4,3,5,5,1
1,54,2,2,2,2,3,1,1,2,1
2,45,1,1,1,1,1,1,1,1,1
2,45,1,1,1,1,1,1,1,1,1
2,45,3,3,3,3,3,2,3,3,2
2,33,2,3,2,3,2,1,3,3,1
2,38,3,4,4,4,3,3,3,3,2
1,45,4,4,3,3,3,3,3,3,3
1,50,2,1,2,1,2,1,2,2,2
1,47,3,2,2,1,1,1,2,2,2
1,45,3,3,3,3,4,2,2,2,3
2,26,2,1,2,2,1,1,2,2,1
1,26,2,2,2,2,3,1,2,3,1
2,51,1,1,2,1,2,2,2,3,2
1,37,1,1,1,1,1,1,2,2,1
2,42,1,1,1,1,1,3,4,4,1
2,46,5,5,6,5,6,3,1,2,1
1,35,1,3,5,4,1,3,1,1,1
2,60,2,2,2,3,2,1,1,1,1
1,33,1,1,1,1,1,3,1,1,1
2,34,1,1,1,1,1,1,1,1,1
2,54,1,1,1,1,1,1,2,1,2
1,40,1,1,1,1,1,1,1,1,1
1,57,1,1,1,1,1,3,3,3,1
1,37,1,1,1,1,1,1,1,1,1
2,58,1,1,1,1,1,1,5,1,1
2,55,1,1,1,1,1,1,1,1,1
2,41,1,6,3,5,1,1,1,1,1
2,38,3,-999,1,2,2,2,2,2,2
2,29,3,5,2,3,2,3,4,3,1
2,42,2,4,2,3,2,2,2,2,1
2,41,2,3,2,3,2,2,3,3,1
1,64,3,3,3,3,1,2,2,2,1
1,52,2,2,2,5,1,1,2,2,1
1,35,1,4,2,3,1,3,2,4,2
1,39,4,4,4,4,3,3,3,2,2
1,37,4,4,4,4,2,3,4,2,1
2,32,1,2,2,2,2,2,1,2,2
1,47,1,2,2,1,1,1,2,1,1
1,41,1,1,1,1,1,1,1,1,1
1,64,5,1,1,1,3,1,1,1,1
2,47,5,5,5,3,4,3,5,5,1
2,41,1,1,1,1,2,1,1,1,1
1,25,2,3,2,1,2,5,1,3,4
1,59,4,3,2,3,4,3,2,3,1
2,32,1,1,1,3,1,1,1,1,1
1,47,2,2,2,2,2,2,1,2,1
2,57,3,5,4,6,5,4,4,1,1
2,61,3,4,2,2,3,2,2,1,1
2,57,3,3,2,4,4,2,1,3,2
1,28,1,2,2,1,2,3,1,3,2
1,50,4,4,4,4,4,2,2,1,1
2,42,4,3,4,3,3,2,2,3,1
1,52,2,3,3,3,2,3,2,2,3
2,46,1,1,1,1,2,2,1,2,1
1,45,1,2,3,5,2,3,2,2,1
1,53,3,3,3,4,3,2,3,3,2
2,38,5,5,3,6,3,1,1,1,1
2,21,2,3,2,3,2,3,3,2,2
1,46,5,5,5,5,1,1,1,2,1
2,39,1,1,1,1,1,1,1,1,1
2,62,1,2,1,5,1,1,1,1,1
1,35,2,5,6,5,1,3,1,1,1
2,28,2,1,2,2,2,2,2,3,2
2,35,1,1,1,1,1,1,1,1,1
2,56,1,1,5,3,1,1,2,1,1
2,29,5,2,2,5,3,1,3,1,1
1,28,1,1,1,1,1,3,1,3,1
1,25,2,2,1,2,1,1,1,2,1
2,64,1,1,2,1,2,2,1,1,1
1,48,4,3,4,4,3,3,5,3,3
2,46,3,4,3,2,4,1,2,1,1
2,23,2,3,2,2,4,2,2,3,1
1,22,3,2,3,2,2,3,3,4,2
2,56,2,3,2,3,2,2,2,3,1
1,39,2,2,2,2,2,2,1,1,1
1,27,1,1,1,1,1,2,1,2,1
2,40,3,4,3,3,2,2,2,3,1
1,33,4,4,4,4,4,3,3,3,3
2,40,2,2,2,2,2,2,1,3,2
1,31,2,2,2,2,2,2,2,2,2
2,-999,3,3,3,3,3,2,3,3,2
2,64,3,3,3,3,2,2,3,3,2
2,43,2,2,2,2,2,2,2,2,1
2,32,2,5,1,1,4,1,3,1,1
1,52,1,2,2,2,1,1,1,1,1
2,29,1,1,1,1,1,1,1,1,1
1,37,2,3,3,2,2,3,3,3,1
2,44,2,1,2,2,2,2,1,2,1
1,35,1,2,2,2,1,2,2,1,1
1,47,2,3,2,3,2,3,2,3,2
2,38,2,2,2,1,1,2,1,2,1
1,40,3,3,3,5,3,2,2,2,2
2,31,2,2,2,2,2,2,2,3,2
2,27,2,2,2,2,2,3,2,3,2
1,36,2,2,1,2,1,1,1,1,1
2,30,2,2,2,2,1,1,1,1,1
1,36,1,2,1,2,2,2,2,2,1
2,45,2,2,2,3,1,2,2,3,1
1,44,2,2,2,2,1,1,1,1,2
2,48,1,2,2,1,4,1,2,1,1
2,35,3,3,2,2,3,2,4,3,1
2,45,2,2,3,3,2,3,4,3,1
2,58,5,3,6,6,5,4,5,3,1
1,35,1,6,6,6,6,5,1,1,1
2,32,1,2,1,1,1,1,1,1,1
1,32,2,2,2,2,2,2,3,2,2
1,36,1,2,1,1,2,2,1,2,2
1,51,1,2,1,1,1,2,1,2,1
1,60,1,1,1,1,1,2,2,2,2
1,34,4,4,4,4,4,3,3,3,3
2,45,2,2,2,5,2,2,2,3,2
1,46,1,1,3,6,1,3,3,1,1
2,54,4,6,4,6,3,3,2,2,1
2,25,5,6,6,6,6,3,5,4,2
2,47,2,2,1,1,2,1,1,1,1
1,51,1,1,1,1,1,1,1,1,1
2,36,2,2,2,1,2,1,1,1,1
2,35,5,5,5,6,2,4,1,1,2
2,28,1,1,1,1,1,1,1,1,1
1,35,1,1,1,1,1,5,5,1,1
1,33,3,3,3,3,3,3,5,3,1
1,29,1,1,1,1,1,3,1,1,1
1,24,1,1,1,1,1,1,1,1,1
1,42,2,3,2,3,3,2,2,2,2
1,44,2,3,2,3,1,2,1,2,2
1,24,2,3,3,2,2,2,2,4,1
2,32,3,2,2,4,2,2,2,3,1
1,31,2,4,3,2,2,2,3,2,2
2,42,3,2,3,3,2,3,3,4,4
2,22,3,4,3,4,3,1,2,1,1
1,53,3,4,4,3,3,3,3,2,3
2,46,3,3,4,4,4,3,2,3,3
2,36,3,2,3,3,2,3,3,2,2
2,28,1,3,1,3,1,1,1,1,2
1,54,3,2,3,2,2,2,2,2,2
1,44,2,2,2,2,2,2,2,1,1
1,64,1,1,1,1,1,1,1,2,1
2,36,1,1,1,1,1,1,1,1,1
2,38,2,3,3,3,3,2,2,2,1
1,64,3,3,2,2,2,3,4,3,1
1,52,2,1,2,2,1,3,3,1,1
2,43,5,5,4,5,1,1,1,1,1
1,43,2,2,2,2,2,2,2,2,2
2,47,2,2,2,2,2,2,2,2,2
2,36,2,2,2,2,2,2,3,3,1
2,27,2,5,5,5,3,3,2,1,1
2,27,3,3,2,4,3,2,2,1,2
1,37,4,4,4,4,3,3,3,2,1
1,22,2,3,2,3,3,2,3,2,2
2,44,2,2,3,2,2,2,2,2,1
1,35,3,3,3,2,1,3,1,1,1
1,35,2,3,3,3,3,2,2,2,2
1,34,2,2,3,3,2,2,2,2,2
1,32,3,2,4,6,2,2,4,4,3
2,54,3,4,2,4,3,2,2,2,2
1,42,3,2,2,2,2,3,3,1,2
1,62,2,2,2,2,1,1,1,1,1
2,38,2,1,2,2,1,2,2,2,2
1,55,1,1,2,2,3,2,2,1,1
2,53,1,1,1,3,1,2,1,2,1
1,42,4,6,4,3,6,3,3,1,1
1,36,1,2,2,1,1,3,3,2,1
1,30,2,2,1,2,1,2,2,1,1
2,30,2,1,1,2,2,2,2,2,3
2,44,3,4,3,3,2,2,2,3,1
1,50,2,2,2,2,2,2,2,3,1
2,25,4,5,5,6,5,2,2,1,1
2,27,2,1,1,1,3,1,2,1,1
1,40,3,4,4,4,3,2,3,2,2
1,29,2,1,1,1,4,1,1,1,1
1,28,1,1,3,3,1,3,1,3,2
1,52,2,2,3,3,2,3,1,1,1
2,24,1,1,1,1,1,1,1,1,1
1,36,2,2,2,2,2,5,3,2,1
2,40,1,1,1,1,1,3,1,1,1
2,30,1,1,1,1,1,1,1,1,1
2,49,4,5,4,5,4,4,4,4,1
1,40,4,5,4,5,3,3,4,5,1
2,42,3,3,3,3,3,2,2,3,2
1,60,1,3,2,2,2,2,2,3,2
2,41,2,3,2,2,3,2,2,3,2
2,56,3,3,2,2,3,3,3,4,2
2,41,2,3,2,2,2,3,3,4,2
2,26,4,4,3,3,2,3,2,3,2
1,49,2,2,2,3,2,2,1,2,1
1,63,2,2,2,2,2,1,1,3,1
1,57,2,2,2,2,2,2,1,1,1
1,24,1,1,1,1,1,1,4,2,1
2,37,1,1,1,3,1,1,1,1,1
2,39,2,1,2,3,2,2,2,3,1
2,39,2,2,2,2,2,3,3,2,1
2,45,2,1,1,2,1,1,2,1,1
1,40,2,1,2,2,2,2,2,2,2
2,41,1,2,1,1,1,1,2,2,1
2,29,1,2,1,1,2,2,1,2,2
2,40,3,3,3,3,3,5,5,5,5
1,42,2,2,2,2,2,2,2,2,2
1,50,2,2,2,2,2,1,2,1,2
2,56,3,3,3,3,3,2,2,2,2
1,58,2,1,2,1,2,2,3,3,2
2,22,1,1,1,1,1,2,2,2,2
1,35,2,2,1,2,1,2,2,2,1
2,32,2,2,2,3,3,2,3,3,2
2,47,2,1,3,2,3,2,2,1,3
1,24,3,3,4,4,3,2,3,3,3
2,56,2,2,2,2,3,1,1,1,1
1,30,2,2,2,2,3,3,3,3,2
1,37,4,4,5,5,3,5,5,5,1
1,56,3,2,2,2,2,3,3,1,1
2,28,4,4,4,3,2,3,3,4,2
1,52,2,3,1,4,2,1,1,2,1
2,45,2,2,3,4,3,3,2,3,2
2,51,3,3,3,3,3,2,2,3,3
2,37,1,2,2,2,1,1,2,1,1
2,19,1,2,1,1,2,2,2,3,2
1,32,2,2,2,3,2,2,2,2,1
1,26,3,3,4,3,3,4,4,2,2
1,60,2,2,4,3,2,3,3,2,1
1,55,2,2,3,2,2,2,4,3,1
1,26,5,5,5,6,5,2,1,1,1
2,40,3,3,3,4,3,2,1,1,1
2,35,4,6,4,6,4,2,2,2,1
1,60,5,5,4,5,5,2,2,2,3
1,49,5,4,5,5,5,5,4,4,2
2,36,1,2,3,3,2,2,2,2,2
1,37,2,2,2,2,2,2,2,3,2
2,50,2,2,2,2,2,2,3,3,2
1,42,2,2,2,2,2,2,3,3,1
2,31,2,2,2,2,2,1,1,2,1
1,48,2,2,2,5,1,2,1,2,1
2,64,4,4,4,3,4,3,3,3,2
1,23,3,4,3,2,3,2,3,3,3
2,57,2,1,1,1,2,2,2,1,1
1,31,1,1,1,1,1,1,1,1,1
2,28,2,1,1,2,2,2,1,2,2
1,26,1,1,1,1,1,1,1,1,1
1,64,3,2,2,3,2,3,2,2,2
1,49,2,2,2,2,2,2,1,1,1
2,23,4,4,5,2,2,3,3,4,2
1,20,1,2,1,2,1,1,1,1,1
2,39,2,2,3,5,1,2,1,2,1
2,46,4,5,-999,1,1,3,3,3,1
2,46,2,1,2,2,1,3,3,3,2
2,30,2,2,2,2,2,2,2,2,2
2,46,3,3,3,3,3,3,2,2,2
2,55,2,2,2,2,2,3,3,3,2
1,22,2,3,2,2,2,2,2,3,1
1,46,4,3,4,3,4,4,4,5,2
2,55,3,3,3,3,3,3,3,3,2
1,38,2,2,2,2,2,2,2,2,2
2,55,3,4,2,4,2,3,2,3,2
1,37,2,2,1,2,2,1,3,4,1
1,26,1,2,1,2,1,4,2,1,2
1,19,1,1,1,1,1,1,1,2,1
1,49,1,2,1,2,2,2,3,2,1
1,45,2,2,2,2,1,2,2,1,2
1,61,2,2,1,2,2,2,2,2,1
2,46,1,2,2,2,1,2,2,3,2
2,58,1,2,1,2,2,1,2,2,2
1,34,1,1,1,1,1,1,1,1,1
2,44,2,1,1,2,1,1,1,1,1
1,51,1,1,1,1,1,1,1,1,1
2,47,2,6,5,2,2,3,1,1,1
2,49,2,2,1,4,2,1,1,1,1
1,48,1,1,1,1,1,1,1,1,1
2,40,1,1,1,2,1,1,1,1,1
2,46,1,2,1,1,1,1,1,1,1
2,59,1,1,1,2,1,2,1,1,1
1,34,2,3,2,2,3,2,2,1,1
2,24,2,2,2,2,1,2,1,1,2
1,55,1,1,2,2,1,1,2,2,1
1,29,2,1,2,2,2,1,2,2,1
2,26,2,2,3,1,2,2,2,2,3
1,43,1,1,1,1,1,2,1,1,1
1,26,1,1,1,1,1,1,1,1,1
2,47,6,6,6,6,6,5,3,3,1
2,46,1,1,1,1,1,1,1,1,1
2,44,3,4,4,5,2,3,1,1,1
1,55,4,5,6,4,3,4,3,1,1
1,35,1,1,1,1,1,1,1,3,1
1,38,1,2,1,2,2,2,1,1,1
1,51,2,1,2,3,3,2,2,3,1
2,60,4,3,3,4,4,3,1,3,3
2,47,2,3,3,3,3,2,3,2,1
1,40,3,3,3,2,3,2,3,3,2
1,18,2,2,2,2,2,2,3,3,2
2,55,3,2,3,2,3,2,1,2,1
2,29,2,2,2,2,2,2,2,3,1
2,65,1,1,1,2,1,1,1,1,1
2,24,1,1,1,1,1,1,1,1,1
1,50,2,4,3,4,3,3,2,1,1
1,33,2,1,2,2,2,2,1,3,1
2,39,3,3,2,3,2,2,2,2,1
2,63,4,5,4,5,3,3,1,2,2
1,54,3,3,2,2,4,2,2,4,2
2,50,2,2,1,6,1,2,5,2,1
1,58,1,1,1,1,1,2,1,2,2
1,51,2,3,2,2,2,3,2,3,1
2,38,1,1,1,1,1,1,2,2,3
2,50,1,1,1,2,1,2,1,2,2
2,49,1,1,1,1,1,1,2,1,1
1,52,1,1,1,1,1,2,1,1,1
2,37,1,1,2,2,1,1,1,2,1
2,49,1,1,1,1,1,1,1,5,1
1,47,1,1,1,1,1,5,1,1,1
1,51,1,1,1,1,1,1,1,1,3
